feature,rank_pca,rank_lda,rank_lasso,rank_shap,mean_rank,is_slc
ACTA2,7722.0,6593.0,8260.5,7753.0,7582.125,False
NBPF20,8626.0,5689.0,8260.5,7753.0,7582.125,False
CEP89,8329.0,5993.0,8260.5,7753.0,7583.875,False
SNTB1,6987.0,7338.0,8260.5,7753.0,7584.625,False
UBE2V1,6553.0,7773.0,8260.5,7753.0,7584.875,False
PRDX1,5912.0,8415.0,8260.5,7753.0,7585.125,False
RCBTB1,7760.0,6567.0,8260.5,7753.0,7585.125,False
NBPF15,8662.0,5667.0,8260.5,7753.0,7585.625,False
UQCC3,7021.0,7308.0,8260.5,7753.0,7585.625,False
DNA2,9868.0,4461.0,8260.5,7753.0,7585.625,False
CYTH3,8248.0,6081.0,8260.5,7753.0,7585.625,False
ODC1,7071.0,7261.0,8260.5,7753.0,7586.375,False
PPARA,7730.0,6604.0,8260.5,7753.0,7586.875,False
TRIM24,4277.0,10063.0,8260.5,7753.0,7588.375,False
CCDC170,4706.0,9634.0,8260.5,7753.0,7588.375,False
PTTG2,7655.0,6685.0,8260.5,7753.0,7588.375,False
AL133523.1,7463.0,6880.0,8260.5,7753.0,7589.125,False
HADHB,3103.0,11241.0,8260.5,7753.0,7589.375,False
MAP3K7CL,8489.0,5858.0,8260.5,7753.0,7590.125,False
CLEC11A,9848.0,4499.0,8260.5,7753.0,7590.125,False
TAB3,3125.0,11224.0,8260.5,7753.0,7590.625,False
NCBP2,8411.0,5941.0,8260.5,7753.0,7591.375,False
ITIH5,5302.0,9051.0,8260.5,7753.0,7591.625,False
ZCCHC3,5080.0,9273.0,8260.5,7753.0,7591.625,False
SELENOW,8209.0,6144.0,8260.5,7753.0,7591.625,False
KLHL20,6741.0,7616.0,8260.5,7753.0,7592.625,False
DNMBP,6610.0,7748.0,8260.5,7753.0,7592.875,False
ZFYVE19,7916.0,6442.0,8260.5,7753.0,7592.875,False
MS4A4A,9609.0,4749.0,8260.5,7753.0,7592.875,False
MRPL43,6174.0,8185.0,8260.5,7753.0,7593.125,False
NUDT15,8231.0,6128.0,8260.5,7753.0,7593.125,False
POLR2J2,9121.0,5248.0,8260.5,7753.0,7595.625,False
DDX20,7249.0,7125.0,8260.5,7753.0,7596.875,False
DHRS9,4523.0,9854.0,8260.5,7753.0,7597.625,False
ARMH2,7767.0,6618.0,8260.5,7753.0,7599.625,False
NKAPL,7974.0,6412.0,8260.5,7753.0,7599.875,False
PRR3,6160.0,8226.0,8260.5,7753.0,7599.875,False
RTCB,8420.0,5969.0,8260.5,7753.0,7600.625,False
GUSB,5376.0,9015.0,8260.5,7753.0,7601.125,False
TP53I3,8900.0,5492.0,8260.5,7753.0,7601.375,False
FOPNL,5905.0,8488.0,8260.5,7753.0,7601.625,False
MMP8,8136.0,6261.0,8260.5,7753.0,7602.625,False
AL162274.2,7670.0,6734.0,8260.5,7753.0,7604.375,False
GPN2,6514.0,7891.0,8260.5,7753.0,7604.625,False
PSTK,8481.0,5929.0,8260.5,7753.0,7605.875,False
ABCA2,4994.0,9421.0,8260.5,7753.0,7607.125,False
SUPT7L,9537.0,4881.0,8260.5,7753.0,7607.875,False
MBD3,8701.0,5718.0,8260.5,7753.0,7608.125,False
TPCN1,8688.0,5733.0,8260.5,7753.0,7608.625,False
OPLAH,5278.0,9143.0,8260.5,7753.0,7608.625,False
MIEF1,7557.0,6864.0,8260.5,7753.0,7608.625,False
SPATA33,7395.0,7026.0,8260.5,7753.0,7608.625,False
BCL7B,4688.0,9734.0,8260.5,7753.0,7608.875,False
SREBF2,6648.0,7774.0,8260.5,7753.0,7608.875,False
TONSL,7886.0,6536.0,8260.5,7753.0,7608.875,False
MUC1,9615.0,4812.0,8260.5,7753.0,7610.125,False
UHRF1BP1,9248.0,5181.0,8260.5,7753.0,7610.625,False
AL109811.3,9499.0,4931.0,8260.5,7753.0,7610.875,False
LACTB2,6620.0,7812.0,8260.5,7753.0,7611.375,False
RNF157,7774.0,6660.0,8260.5,7753.0,7611.875,False
AC118549.1,8930.0,5505.0,8260.5,7753.0,7612.125,False
PQBP1,4193.0,10242.0,8260.5,7753.0,7612.125,False
XPNPEP3,5217.0,9220.0,8260.5,7753.0,7612.625,False
RINL,5413.0,9025.0,8260.5,7753.0,7612.875,False
NUDT18,8319.0,6123.0,8260.5,7753.0,7613.875,False
TCEA2,7638.0,6804.0,8260.5,7753.0,7613.875,False
PRNCR1,9637.0,4808.0,8260.5,7753.0,7614.625,False
SCNN1A,7446.0,7000.0,8260.5,7753.0,7614.875,False
AC021016.3,9128.0,5319.0,8260.5,7753.0,7615.125,False
ANKRD36B,9641.0,4807.0,8260.5,7753.0,7615.375,False
AP001816.1,7469.0,6979.0,8260.5,7753.0,7615.375,False
TMEM192,8328.0,6122.0,8260.5,7753.0,7615.875,False
C3orf38,5495.0,8956.0,8260.5,7753.0,7616.125,False
AC008753.3,9407.0,5048.0,8260.5,7753.0,7617.125,False
FAM199X,3409.0,11047.0,8260.5,7753.0,7617.375,False
WDR55,5336.0,9120.0,8260.5,7753.0,7617.375,False
MOSMO,5816.0,8640.0,8260.5,7753.0,7617.375,False
SLC25A13,6071.0,8391.0,8260.5,7753.0,7618.875,True
DRD4,8904.0,5559.0,8260.5,7753.0,7619.125,False
LATS2-AS1,8895.0,5568.0,8260.5,7753.0,7619.125,False
NACC1,5962.0,8502.0,8260.5,7753.0,7619.375,False
PPP1R37,9199.0,5272.0,8260.5,7753.0,7621.125,False
ARMH3,7548.0,6923.0,8260.5,7753.0,7621.125,False
RFK,8011.0,6461.0,8260.5,7753.0,7621.375,False
PAXIP1,5937.0,8535.0,8260.5,7753.0,7621.375,False
MCPH1,8279.0,6199.0,8260.5,7753.0,7622.875,False
MON1A,8876.0,5603.0,8260.5,7753.0,7623.125,False
KLHDC8B,6062.0,8418.0,8260.5,7753.0,7623.375,False
LRRC40,9478.0,5003.0,8260.5,7753.0,7623.625,False
AC100803.3,8247.0,6235.0,8260.5,7753.0,7623.875,False
AC006064.2,8946.0,5538.0,8260.5,7753.0,7624.375,False
TUBGCP3,4438.0,10047.0,8260.5,7753.0,7624.625,False
DHFR,7222.0,7263.0,8260.5,7753.0,7624.625,False
KLHL22,6889.0,7598.0,8260.5,7753.0,7625.125,False
KRBOX4,7854.0,6635.0,8260.5,7753.0,7625.625,False
USP37,6910.0,7581.0,8260.5,7753.0,7626.125,False
TRIM14,8006.0,6485.0,8260.5,7753.0,7626.125,False
CLK4,2966.0,11529.0,8260.5,7753.0,7627.125,False
APRT,5865.0,8639.0,8260.5,7753.0,7629.375,False
PAPLN,8474.0,6033.0,8260.5,7753.0,7630.125,False
ATP10D,7352.0,7157.0,8260.5,7753.0,7630.625,False
LINC02085,9922.0,4587.0,8260.5,7753.0,7630.625,False
AMACR,8514.0,5997.0,8260.5,7753.0,7631.125,False
PDE4DIP,9813.0,4702.0,8260.5,7753.0,7632.125,False
BICRA,6821.0,7695.0,8260.5,7753.0,7632.375,False
DDX60,6657.0,7861.0,8260.5,7753.0,7632.875,False
SUCNR1,8995.0,5526.0,8260.5,7753.0,7633.625,False
PAIP1,6225.0,8298.0,8260.5,7753.0,7634.125,False
ACO2,4443.0,10083.0,8260.5,7753.0,7634.875,False
BCL2L2,9404.0,5122.0,8260.5,7753.0,7634.875,False
LTBP2,8386.0,6142.0,8260.5,7753.0,7635.375,False
KEAP1,7783.0,6748.0,8260.5,7753.0,7636.125,False
DVL3,3793.0,10739.0,8260.5,7753.0,7636.375,False
ATP1A3,8742.0,5790.0,8260.5,7753.0,7636.375,False
OSBP,4296.0,10237.0,8260.5,7753.0,7636.625,False
TBC1D30,6601.0,7933.0,8260.5,7753.0,7636.875,False
NUS1,9082.0,5453.0,8260.5,7753.0,7637.125,False
NEK4,7740.0,6796.0,8260.5,7753.0,7637.375,False
GOLGA5,4483.0,10055.0,8260.5,7753.0,7637.875,False
COMTD1,8271.0,6269.0,8260.5,7753.0,7638.375,False
NKAPD1,7120.0,7421.0,8260.5,7753.0,7638.625,False
PYGB,7023.0,7518.0,8260.5,7753.0,7638.625,False
ALKBH6,7880.0,6662.0,8260.5,7753.0,7638.875,False
MTCH2,8284.0,6260.0,8260.5,7753.0,7639.375,False
GFI1B,9929.0,4616.0,8260.5,7753.0,7639.625,False
RPAIN,6470.0,8075.0,8260.5,7753.0,7639.625,False
SUFU,8830.0,5717.0,8260.5,7753.0,7640.125,False
RILPL1,6487.0,8062.0,8260.5,7753.0,7640.625,False
TGFBI,6599.0,7951.0,8260.5,7753.0,7640.875,False
LRRC42,7806.0,6744.0,8260.5,7753.0,7640.875,False
AC025164.1,6211.0,8341.0,8260.5,7753.0,7641.375,False
ARL8B,3093.0,11460.0,8260.5,7753.0,7641.625,False
STX5,2970.0,11585.0,8260.5,7753.0,7642.125,False
LRRC8A,4991.0,9567.0,8260.5,7753.0,7642.875,False
ASB3,7400.0,7159.0,8260.5,7753.0,7643.125,False
NSMCE1,5682.0,8879.0,8260.5,7753.0,7643.625,False
TBX19,8333.0,6233.0,8260.5,7753.0,7644.875,False
CPEB2-DT,9352.0,5215.0,8260.5,7753.0,7645.125,False
LINC02569,6541.0,8026.0,8260.5,7753.0,7645.125,False
DGCR8,8713.0,5856.0,8260.5,7753.0,7645.625,False
EXOSC1,6098.0,8471.0,8260.5,7753.0,7645.625,False
DDX52,5982.0,8591.0,8260.5,7753.0,7646.625,False
ZNF775,8917.0,5657.0,8260.5,7753.0,7646.875,False
ALAD,9722.0,4852.0,8260.5,7753.0,7646.875,False
BLMH,9220.0,5355.0,8260.5,7753.0,7647.125,False
MAP3K12,5498.0,9079.0,8260.5,7753.0,7647.625,False
KIAA1211L,6669.0,7911.0,8260.5,7753.0,7648.375,False
DMRTC2,7419.0,7164.0,8260.5,7753.0,7649.125,False
ST6GALNAC3,8554.0,6034.0,8260.5,7753.0,7650.375,False
HIC2,7037.0,7553.0,8260.5,7753.0,7650.875,False
GTF2F1,4463.0,10128.0,8260.5,7753.0,7651.125,False
EIF2B4,6028.0,8567.0,8260.5,7753.0,7652.125,False
PCAT7,8853.0,5745.0,8260.5,7753.0,7652.875,False
NAT14,9534.0,5064.0,8260.5,7753.0,7652.875,False
JAGN1,7258.0,7342.0,8260.5,7753.0,7653.375,False
HDAC6,7798.0,6803.0,8260.5,7753.0,7653.625,False
ARSB,6905.0,7698.0,8260.5,7753.0,7654.125,False
IL10RB-DT,5818.0,8786.0,8260.5,7753.0,7654.375,False
AC061992.1,9260.0,5345.0,8260.5,7753.0,7654.625,False
HECW1,8590.0,6017.0,8260.5,7753.0,7655.125,False
NFATC1,6954.0,7654.0,8260.5,7753.0,7655.375,False
RARRES3,5781.0,8828.0,8260.5,7753.0,7655.625,False
ERCC6,5006.0,9605.0,8260.5,7753.0,7656.125,False
PPP2R5B,6586.0,8025.0,8260.5,7753.0,7656.125,False
CATIP,6045.0,8568.0,8260.5,7753.0,7656.625,False
AC087164.1,8748.0,5866.0,8260.5,7753.0,7656.875,False
TNFRSF4,9419.0,5196.0,8260.5,7753.0,7657.125,False
NSA2,4876.0,9742.0,8260.5,7753.0,7657.875,False
ILF3-DT,3897.0,10721.0,8260.5,7753.0,7657.875,False
USP3-AS1,9355.0,5265.0,8260.5,7753.0,7658.375,False
MRPS31,5832.0,8788.0,8260.5,7753.0,7658.375,False
POLR3GL,4401.0,10224.0,8260.5,7753.0,7659.625,False
BTBD7,3716.0,10913.0,8260.5,7753.0,7660.625,False
FAM118A,4553.0,10076.0,8260.5,7753.0,7660.625,False
AC135050.1,9177.0,5454.0,8260.5,7753.0,7661.125,False
ING1,3193.0,11444.0,8260.5,7753.0,7662.625,False
KIAA1958,7819.0,6818.0,8260.5,7753.0,7662.625,False
RFNG,4593.0,10046.0,8260.5,7753.0,7663.125,False
AC027307.2,5511.0,9129.0,8260.5,7753.0,7663.375,False
STK25,6849.0,7794.0,8260.5,7753.0,7664.125,False
GAL3ST4,8645.0,5999.0,8260.5,7753.0,7664.375,False
TMEM173,7160.0,7485.0,8260.5,7753.0,7664.625,False
ACYP2,6099.0,8547.0,8260.5,7753.0,7664.875,False
SPATA6,6783.0,7865.0,8260.5,7753.0,7665.375,False
CDKN1A,6936.0,7713.0,8260.5,7753.0,7665.625,False
TIMM13,9431.0,5218.0,8260.5,7753.0,7665.625,False
CCDC97,5649.0,9003.0,8260.5,7753.0,7666.375,False
SMAD7,6923.0,7735.0,8260.5,7753.0,7667.875,False
SDC2,8733.0,5927.0,8260.5,7753.0,7668.375,False
RHAG,9779.0,4882.0,8260.5,7753.0,7668.625,False
RARA-AS1,4641.0,10022.0,8260.5,7753.0,7669.125,False
GIMAP8,7517.0,7147.0,8260.5,7753.0,7669.375,False
CDAN1,9250.0,5415.0,8260.5,7753.0,7669.625,False
AC107068.1,8262.0,6407.0,8260.5,7753.0,7670.625,False
ZNF615,7702.0,6968.0,8260.5,7753.0,7670.875,False
SOX4,7950.0,6722.0,8260.5,7753.0,7671.375,False
PCDHGA5,6201.0,8477.0,8260.5,7753.0,7672.875,False
CD86,7233.0,7446.0,8260.5,7753.0,7673.125,False
BUD23,7922.0,6758.0,8260.5,7753.0,7673.375,False
UCK1,6425.0,8260.0,8260.5,7753.0,7674.625,False
CRCP,5652.0,9035.0,8260.5,7753.0,7675.125,False
RAD17,7674.0,7015.0,8260.5,7753.0,7675.625,False
SPIB,8213.0,6479.0,8260.5,7753.0,7676.375,False
RAB9A,5526.0,9167.0,8260.5,7753.0,7676.625,False
ARSD,6917.0,7777.0,8260.5,7753.0,7676.875,False
TTC26,6294.0,8400.0,8260.5,7753.0,7676.875,False
DRG2,8789.0,5906.0,8260.5,7753.0,7677.125,False
BCAP29,7114.0,7582.0,8260.5,7753.0,7677.375,False
ENC1,7245.0,7453.0,8260.5,7753.0,7677.875,False
LINC01503,7642.0,7058.0,8260.5,7753.0,7678.375,False
AC067852.2,7518.0,7182.0,8260.5,7753.0,7678.375,False
ARHGAP21,8364.0,6337.0,8260.5,7753.0,7678.625,False
AC007620.2,8384.0,6319.0,8260.5,7753.0,7679.125,False
COL8A1,8169.0,6537.0,8260.5,7753.0,7679.875,False
SAT2,5311.0,9396.0,8260.5,7753.0,7680.125,False
AC027319.1,6573.0,8139.0,8260.5,7753.0,7681.375,False
CEP250,8890.0,5822.0,8260.5,7753.0,7681.375,False
PDIA4,7174.0,7539.0,8260.5,7753.0,7681.625,False
TOP3B,8606.0,6110.0,8260.5,7753.0,7682.375,False
AC015911.2,7846.0,6871.0,8260.5,7753.0,7682.625,False
CRIM1,8508.0,6209.0,8260.5,7753.0,7682.625,False
ZMYM4,8096.0,6623.0,8260.5,7753.0,7683.125,False
SOWAHD,6865.0,7856.0,8260.5,7753.0,7683.625,False
PPL,8787.0,5935.0,8260.5,7753.0,7683.875,False
PEX2,4723.0,10001.0,8260.5,7753.0,7684.375,False
MPDU1,8179.0,6547.0,8260.5,7753.0,7684.875,False
TMEM63A,3852.0,10876.0,8260.5,7753.0,7685.375,False
WRN,7416.0,7312.0,8260.5,7753.0,7685.375,False
AL133551.1,9371.0,5358.0,8260.5,7753.0,7685.625,False
ARL13B,8684.0,6051.0,8260.5,7753.0,7687.125,False
BCKDHA,8137.0,6599.0,8260.5,7753.0,7687.375,False
GRAMD1B,7515.0,7221.0,8260.5,7753.0,7687.375,False
AL035587.1,5890.0,8850.0,8260.5,7753.0,7688.375,False
VAC14,8516.0,6225.0,8260.5,7753.0,7688.625,False
LINC01513,4370.0,10372.0,8260.5,7753.0,7688.875,False
ADAM15,6778.0,7965.0,8260.5,7753.0,7689.125,False
DNAL4,8785.0,5960.0,8260.5,7753.0,7689.625,False
HDGFL2,5727.0,9022.0,8260.5,7753.0,7690.625,False
USP36,8331.0,6418.0,8260.5,7753.0,7690.625,False
GPR82,7076.0,7675.0,8260.5,7753.0,7691.125,False
TMEM141,6384.0,8375.0,8260.5,7753.0,7693.125,False
AP000355.1,9790.0,4970.0,8260.5,7753.0,7693.375,False
TTTY14,9270.0,5490.0,8260.5,7753.0,7693.375,False
ALG1L2,7678.0,7083.0,8260.5,7753.0,7693.625,False
TNFRSF12A,8366.0,6395.0,8260.5,7753.0,7693.625,False
UBE2F,4552.0,10212.0,8260.5,7753.0,7694.375,False
ZNF697,7903.0,6861.0,8260.5,7753.0,7694.375,False
TAOK2,3576.0,11189.0,8260.5,7753.0,7694.625,False
AP3M2,8534.0,6234.0,8260.5,7753.0,7695.375,False
FYN,7503.0,7269.0,8260.5,7753.0,7696.375,False
LARS,8207.0,6568.0,8260.5,7753.0,7697.125,False
CREB3L2,6509.0,8267.0,8260.5,7753.0,7697.375,False
RETREG1,7180.0,7596.0,8260.5,7753.0,7697.375,False
AC012615.2,9017.0,5770.0,8260.5,7753.0,7700.125,False
TMEM68,6866.0,7922.0,8260.5,7753.0,7700.375,False
SEMA4F,7459.0,7331.0,8260.5,7753.0,7700.875,False
IMMT,5596.0,9195.0,8260.5,7753.0,7701.125,False
PRR7,4095.0,10702.0,8260.5,7753.0,7702.625,False
AC092171.4,8631.0,6167.0,8260.5,7753.0,7702.875,False
AHCYL2,8927.0,5871.0,8260.5,7753.0,7702.875,False
RUNX3,5453.0,9350.0,8260.5,7753.0,7704.125,False
CWC27,9504.0,5300.0,8260.5,7753.0,7704.375,False
MCFD2,6060.0,8744.0,8260.5,7753.0,7704.375,False
ITGA6,8438.0,6370.0,8260.5,7753.0,7705.375,False
CMC2,4741.0,10070.0,8260.5,7753.0,7706.125,False
AL356356.1,5307.0,9508.0,8260.5,7753.0,7707.125,False
TRMT10A,6663.0,8152.0,8260.5,7753.0,7707.125,False
TTC5,8205.0,6614.0,8260.5,7753.0,7708.125,False
CD22,8649.0,6170.0,8260.5,7753.0,7708.125,False
CRADD,6804.0,8017.0,8260.5,7753.0,7708.625,False
HSD17B10,8622.0,6202.0,8260.5,7753.0,7709.375,False
FAM228B,5873.0,8953.0,8260.5,7753.0,7709.875,False
CCDC90B,5814.0,9013.0,8260.5,7753.0,7710.125,False
CCDC115,6061.0,8768.0,8260.5,7753.0,7710.625,False
SNRPD1,7436.0,7395.0,8260.5,7753.0,7711.125,False
TMEM268,7520.0,7314.0,8260.5,7753.0,7711.875,False
GFER,8873.0,5961.0,8260.5,7753.0,7711.875,False
ZEB1-AS1,6746.0,8089.0,8260.5,7753.0,7712.125,False
DTNB,7364.0,7472.0,8260.5,7753.0,7712.375,False
XPOT,7465.0,7377.0,8260.5,7753.0,7713.875,False
LINC00511,8968.0,5875.0,8260.5,7753.0,7714.125,False
SMPD2,7118.0,7727.0,8260.5,7753.0,7714.625,False
ACADM,8962.0,5884.0,8260.5,7753.0,7714.875,False
ZSCAN25,7098.0,7749.0,8260.5,7753.0,7715.125,False
UBA7,5025.0,9823.0,8260.5,7753.0,7715.375,False
PBLD,7088.0,7762.0,8260.5,7753.0,7715.875,False
NEIL1,8841.0,6014.0,8260.5,7753.0,7717.125,False
DBN1,5029.0,9828.0,8260.5,7753.0,7717.625,False
GTF3C2-AS1,9261.0,5596.0,8260.5,7753.0,7717.625,False
MEI1,9016.0,5844.0,8260.5,7753.0,7718.375,False
CHRNE,6235.0,8628.0,8260.5,7753.0,7719.125,False
GABBR1,6830.0,8034.0,8260.5,7753.0,7719.375,False
POLR3A,6707.0,8159.0,8260.5,7753.0,7719.875,False
AP1AR,9159.0,5708.0,8260.5,7753.0,7720.125,False
AL645568.1,6908.0,7963.0,8260.5,7753.0,7721.125,False
YTHDC2,5580.0,9292.0,8260.5,7753.0,7721.375,False
PSRC1,8710.0,6166.0,8260.5,7753.0,7722.375,False
ZNF677,9390.0,5491.0,8260.5,7753.0,7723.625,False
AC011444.2,7204.0,7679.0,8260.5,7753.0,7724.125,False
CCDC88C,5828.0,9059.0,8260.5,7753.0,7725.125,False
TMPO,7825.0,7063.0,8260.5,7753.0,7725.375,False
CDK4,8861.0,6032.0,8260.5,7753.0,7726.625,False
CDYL,8487.0,6409.0,8260.5,7753.0,7727.375,False
APOM,8915.0,5984.0,8260.5,7753.0,7728.125,False
AC110769.2,7016.0,7883.0,8260.5,7753.0,7728.125,False
TMEM119,8073.0,6829.0,8260.5,7753.0,7728.875,False
CASC1,9006.0,5897.0,8260.5,7753.0,7729.125,False
TRIM3,8517.0,6388.0,8260.5,7753.0,7729.625,False
FIG4,4227.0,10683.0,8260.5,7753.0,7730.875,False
AC106886.3,8905.0,6006.0,8260.5,7753.0,7731.125,False
PAFAH1B3,10196.0,4717.0,8260.5,7753.0,7731.625,False
CEP57L1,8129.0,6784.0,8260.5,7753.0,7731.625,False
SNRPA1,7179.0,7737.0,8260.5,7753.0,7732.375,False
CCDC127,9362.0,5554.0,8260.5,7753.0,7732.375,False
GID4,7155.0,7765.0,8260.5,7753.0,7733.375,False
PLXNA2,5711.0,9210.0,8260.5,7753.0,7733.625,False
RAP2A,8909.0,6012.0,8260.5,7753.0,7733.625,False
RCAN1,7268.0,7656.0,8260.5,7753.0,7734.375,False
TMEM120B,5620.0,9304.0,8260.5,7753.0,7734.375,False
TEX10,8812.0,6115.0,8260.5,7753.0,7735.125,False
AC091891.2,5993.0,8935.0,8260.5,7753.0,7735.375,False
LINC01943,8891.0,6037.0,8260.5,7753.0,7735.375,False
RINT1,8181.0,6749.0,8260.5,7753.0,7735.875,False
NPPA-AS1,9770.0,5162.0,8260.5,7753.0,7736.375,False
IL7R,8821.0,6112.0,8260.5,7753.0,7736.625,False
ZNF526,8039.0,6900.0,8260.5,7753.0,7738.125,False
PRR29-AS1,7607.0,7332.0,8260.5,7753.0,7738.125,False
AC106900.1,7703.0,7239.0,8260.5,7753.0,7738.875,False
FGD2,7664.0,7281.0,8260.5,7753.0,7739.625,False
ACD,4686.0,10261.0,8260.5,7753.0,7740.125,False
CEBPZOS,5617.0,9332.0,8260.5,7753.0,7740.625,False
ZNF630,9296.0,5653.0,8260.5,7753.0,7740.625,False
TRMU,7878.0,7071.0,8260.5,7753.0,7740.625,False
MIR194-2HG,7613.0,7336.0,8260.5,7753.0,7740.625,False
C1QTNF12,7194.0,7761.0,8260.5,7753.0,7742.125,False
IL27,9945.0,5012.0,8260.5,7753.0,7742.625,False
MPO,9061.0,5899.0,8260.5,7753.0,7743.375,False
SPDYE16,6233.0,8729.0,8260.5,7753.0,7743.875,False
FAM78A,6035.0,8929.0,8260.5,7753.0,7744.375,False
SPTSSA,8938.0,6027.0,8260.5,7753.0,7744.625,False
DNASE2,6371.0,8597.0,8260.5,7753.0,7745.375,False
CSMD2,9416.0,5552.0,8260.5,7753.0,7745.375,False
DDX39B,4402.0,10571.0,8260.5,7753.0,7746.625,False
NARFL,8044.0,6929.0,8260.5,7753.0,7746.625,False
INSL3,5793.0,9183.0,8260.5,7753.0,7747.375,False
AC012645.3,5379.0,9598.0,8260.5,7753.0,7747.625,False
MRPS14,9101.0,5877.0,8260.5,7753.0,7747.875,False
PTCD3,8488.0,6493.0,8260.5,7753.0,7748.625,False
AC092145.1,7368.0,7614.0,8260.5,7753.0,7748.875,False
AC006960.3,8871.0,6111.0,8260.5,7753.0,7748.875,False
PHF7,9465.0,5517.0,8260.5,7753.0,7748.875,False
AC009119.1,9448.0,5536.0,8260.5,7753.0,7749.375,False
TMLHE-AS1,5996.0,8990.0,8260.5,7753.0,7749.875,False
PDCD11,8614.0,6373.0,8260.5,7753.0,7750.125,False
ATG10,7482.0,7507.0,8260.5,7753.0,7750.625,False
TEN1,4515.0,10476.0,8260.5,7753.0,7751.125,False
AC109322.1,9631.0,5363.0,8260.5,7753.0,7751.875,False
LINC00887,6441.0,8554.0,8260.5,7753.0,7752.125,False
HEATR5B,7186.0,7809.0,8260.5,7753.0,7752.125,False
GTF2E1,5987.0,9010.0,8260.5,7753.0,7752.625,False
TRIM37,6996.0,8003.0,8260.5,7753.0,7753.125,False
NOD1,8655.0,6346.0,8260.5,7753.0,7753.625,False
DDX41,6615.0,8387.0,8260.5,7753.0,7753.875,False
NSD2,8924.0,6079.0,8260.5,7753.0,7754.125,False
MIOS,8276.0,6731.0,8260.5,7753.0,7755.125,False
FOXN3-AS1,9755.0,5253.0,8260.5,7753.0,7755.375,False
SLC2A1,7105.0,7903.0,8260.5,7753.0,7755.375,True
AC015813.2,9527.0,5481.0,8260.5,7753.0,7755.375,False
AC116366.2,7768.0,7240.0,8260.5,7753.0,7755.375,False
CD33,5186.0,9822.0,8260.5,7753.0,7755.375,False
CRAMP1,6173.0,8836.0,8260.5,7753.0,7755.625,False
RBM48,5564.0,9449.0,8260.5,7753.0,7756.625,False
SNRPF,7319.0,7694.0,8260.5,7753.0,7756.625,False
TRIM66,7453.0,7564.0,8260.5,7753.0,7757.625,False
TTLL12,5985.0,9032.0,8260.5,7753.0,7757.625,False
ADPRM,8884.0,6134.0,8260.5,7753.0,7757.875,False
NDST2,9675.0,5343.0,8260.5,7753.0,7757.875,False
ATP5MC3,4748.0,10270.0,8260.5,7753.0,7757.875,False
AP003486.1,7484.0,7536.0,8260.5,7753.0,7758.375,False
AC083798.2,8882.0,6140.0,8260.5,7753.0,7758.875,False
ZNF302,8098.0,6926.0,8260.5,7753.0,7759.375,False
CEP57,5232.0,9795.0,8260.5,7753.0,7760.125,False
WLS,4281.0,10749.0,8260.5,7753.0,7760.875,False
EMC2,6083.0,8949.0,8260.5,7753.0,7761.375,False
ENTPD1-AS1,8263.0,6770.0,8260.5,7753.0,7761.625,False
R3HCC1,8244.0,6789.0,8260.5,7753.0,7761.625,False
PIGT,4479.0,10554.0,8260.5,7753.0,7761.625,False
AC245014.3,7577.0,7458.0,8260.5,7753.0,7762.125,False
SIRT5,6969.0,8068.0,8260.5,7753.0,7762.625,False
ZBTB3,8746.0,6292.0,8260.5,7753.0,7762.875,False
YIPF5,5301.0,9737.0,8260.5,7753.0,7762.875,False
AC005363.2,7831.0,7208.0,8260.5,7753.0,7763.125,False
INTS4,7057.0,7983.0,8260.5,7753.0,7763.375,False
SLC28A2,9569.0,5473.0,8260.5,7753.0,7763.875,True
AC068722.2,8158.0,6887.0,8260.5,7753.0,7764.625,False
FKBP6,8984.0,6062.0,8260.5,7753.0,7764.875,False
C2orf76,5799.0,9253.0,8260.5,7753.0,7766.375,False
F2RL1,3869.0,11186.0,8260.5,7753.0,7767.125,False
BORCS6,5125.0,9935.0,8260.5,7753.0,7768.375,False
RPP25L,5802.0,9260.0,8260.5,7753.0,7768.875,False
MPV17,8798.0,6268.0,8260.5,7753.0,7769.875,False
MRPL13,8020.0,7050.0,8260.5,7753.0,7770.875,False
SHTN1,8902.0,6171.0,8260.5,7753.0,7771.625,False
ECT2,7540.0,7535.0,8260.5,7753.0,7772.125,False
POLN,8846.0,6231.0,8260.5,7753.0,7772.625,False
CHM,7246.0,7833.0,8260.5,7753.0,7773.125,False
POLE3,7207.0,7873.0,8260.5,7753.0,7773.375,False
TCOF1,4632.0,10449.0,8260.5,7753.0,7773.625,False
RANBP3,4821.0,10263.0,8260.5,7753.0,7774.375,False
TULP4,10113.0,4973.0,8260.5,7753.0,7774.875,False
AL360012.1,9629.0,5457.0,8260.5,7753.0,7774.875,False
CARD17,10138.0,4948.0,8260.5,7753.0,7774.875,False
AC074032.1,7386.0,7701.0,8260.5,7753.0,7775.125,False
PRR33,8866.0,6224.0,8260.5,7753.0,7775.875,False
CAMKK1,5160.0,9932.0,8260.5,7753.0,7776.375,False
AL031281.2,8082.0,7014.0,8260.5,7753.0,7777.375,False
CCT3,6692.0,8406.0,8260.5,7753.0,7777.875,False
CLCN3,5964.0,9135.0,8260.5,7753.0,7778.125,False
SGK494,5971.0,9131.0,8260.5,7753.0,7778.875,False
MRPS12,8313.0,6790.0,8260.5,7753.0,7779.125,False
CKS2,7635.0,7469.0,8260.5,7753.0,7779.375,False
