,is_slc
MAR10751__cv,True
MAR10752__mean_flux,True
MAR10752__sd_flux,True
MAR10752__ci_lower,True
MAR10752__ci_upper,True
MAR10752__cv,True
MAR10753__mean_flux,True
MAR10753__sd_flux,True
MAR10753__ci_lower,True
MAR10753__ci_upper,True
MAR10753__cv,True
MAR10754__mean_flux,True
MAR10754__sd_flux,True
MAR10754__ci_lower,True
MAR10754__ci_upper,True
MAR10754__cv,True
MAR10755__mean_flux,True
MAR10755__sd_flux,True
MAR10755__ci_lower,True
MAR10755__ci_upper,True
MAR10755__cv,True
MAR10756__mean_flux,True
MAR10756__sd_flux,True
MAR10756__ci_lower,True
MAR10756__ci_upper,True
MAR10756__cv,True
MAR10757__mean_flux,True
MAR10757__sd_flux,True
MAR10757__ci_lower,True
MAR10757__ci_upper,True
MAR10757__cv,True
MAR10758__mean_flux,True
MAR10758__sd_flux,True
MAR10758__ci_lower,True
MAR10758__ci_upper,True
MAR10758__cv,True
MAR10759__mean_flux,True
MAR10759__sd_flux,True
MAR10759__ci_lower,True
MAR10759__ci_upper,True
MAR10759__cv,True
MAR10760__mean_flux,True
MAR10760__sd_flux,True
MAR10760__ci_lower,True
MAR10760__ci_upper,True
MAR10760__cv,True
MAR10761__mean_flux,True
MAR10761__sd_flux,True
MAR10761__ci_lower,True
MAR10761__ci_upper,True
MAR10761__cv,True
MAR10762__mean_flux,True
MAR10762__sd_flux,True
MAR10762__ci_lower,True
MAR10762__ci_upper,True
MAR10762__cv,True
MAR10763__mean_flux,True
MAR10763__sd_flux,True
MAR10763__ci_lower,True
MAR10763__ci_upper,True
MAR10763__cv,True
MAR10764__mean_flux,True
MAR10764__sd_flux,True
MAR10764__ci_lower,True
MAR10764__ci_upper,True
MAR10764__cv,True
MAR10765__mean_flux,True
MAR10765__sd_flux,True
MAR10765__ci_lower,True
MAR10765__ci_upper,True
MAR10765__cv,True
MAR10766__mean_flux,True
MAR10766__sd_flux,True
MAR10766__ci_lower,True
MAR10766__ci_upper,True
MAR10766__cv,True
MAR10767__mean_flux,True
MAR10767__sd_flux,True
MAR10767__ci_lower,True
MAR10767__ci_upper,True
MAR10767__cv,True
MAR10768__mean_flux,True
MAR10768__sd_flux,True
MAR10768__ci_lower,True
MAR10768__ci_upper,True
MAR10768__cv,True
MAR10769__mean_flux,True
MAR10769__sd_flux,True
MAR10769__ci_lower,True
MAR10769__ci_upper,True
MAR10769__cv,True
MAR10770__mean_flux,True
MAR10770__sd_flux,True
MAR10770__ci_lower,True
MAR10770__ci_upper,True
MAR10770__cv,True
MAR10771__mean_flux,True
MAR10771__sd_flux,True
MAR10771__ci_lower,True
MAR10771__ci_upper,True
MAR10771__cv,True
MAR10772__mean_flux,True
MAR10772__sd_flux,True
MAR10772__ci_lower,True
MAR10772__ci_upper,True
MAR10772__cv,True
MAR10773__mean_flux,True
MAR10773__sd_flux,True
MAR10773__ci_lower,True
MAR10773__ci_upper,True
MAR10773__cv,True
MAR10774__mean_flux,True
MAR10774__sd_flux,True
MAR10774__ci_lower,True
MAR10774__ci_upper,True
MAR10774__cv,True
MAR10775__mean_flux,True
MAR10775__sd_flux,True
MAR10775__ci_lower,True
MAR10775__ci_upper,True
MAR10775__cv,True
MAR10776__mean_flux,True
MAR10776__sd_flux,True
MAR10776__ci_lower,True
MAR10776__ci_upper,True
MAR10776__cv,True
MAR10777__mean_flux,True
MAR10777__sd_flux,True
MAR10777__ci_lower,True
MAR10777__ci_upper,True
MAR10777__cv,True
MAR10778__mean_flux,True
MAR10778__sd_flux,True
MAR10778__ci_lower,True
MAR10778__ci_upper,True
MAR10778__cv,True
MAR10779__mean_flux,True
MAR10779__sd_flux,True
MAR10779__ci_lower,True
MAR10779__ci_upper,True
MAR10779__cv,True
MAR10780__mean_flux,True
MAR10780__sd_flux,True
MAR10780__ci_lower,True
MAR10780__ci_upper,True
MAR10780__cv,True
MAR10781__mean_flux,True
MAR10781__sd_flux,True
MAR10781__ci_lower,True
MAR10781__ci_upper,True
MAR10781__cv,True
MAR10782__mean_flux,True
MAR10782__sd_flux,True
MAR10782__ci_lower,True
MAR10782__ci_upper,True
MAR10782__cv,True
MAR10783__mean_flux,True
MAR10783__sd_flux,True
MAR10783__ci_lower,True
MAR10783__ci_upper,True
MAR10783__cv,True
MAR10784__mean_flux,True
MAR10784__sd_flux,True
MAR10784__ci_lower,True
MAR10784__ci_upper,True
MAR10784__cv,True
MAR10785__mean_flux,True
MAR10785__sd_flux,True
MAR10785__ci_lower,True
MAR10785__ci_upper,True
MAR10785__cv,True
MAR10786__mean_flux,True
MAR10786__sd_flux,True
MAR10786__ci_lower,True
MAR10786__ci_upper,True
MAR10786__cv,True
MAR10787__mean_flux,True
MAR10787__sd_flux,True
MAR10787__ci_lower,True
MAR10787__ci_upper,True
MAR10787__cv,True
MAR10788__mean_flux,True
MAR10788__sd_flux,True
MAR10788__ci_lower,True
MAR10788__ci_upper,True
MAR10788__cv,True
MAR10789__mean_flux,True
MAR10789__sd_flux,True
MAR10789__ci_lower,True
MAR10789__ci_upper,True
MAR10789__cv,True
MAR10790__mean_flux,True
MAR10790__sd_flux,True
MAR10790__ci_lower,True
MAR10790__ci_upper,True
MAR10790__cv,True
MAR10791__mean_flux,True
MAR10791__sd_flux,True
MAR10791__ci_lower,True
MAR10791__ci_upper,True
MAR10791__cv,True
MAR10792__mean_flux,True
MAR10792__sd_flux,True
MAR10792__ci_lower,True
MAR10792__ci_upper,True
MAR10792__cv,True
MAR10793__mean_flux,True
MAR10793__sd_flux,True
MAR10793__ci_lower,True
MAR10793__ci_upper,True
MAR10793__cv,True
MAR10794__mean_flux,True
MAR10794__sd_flux,True
MAR10794__ci_lower,True
MAR10794__ci_upper,True
MAR10794__cv,True
MAR10795__mean_flux,True
MAR10795__sd_flux,True
MAR10795__ci_lower,True
MAR10795__ci_upper,True
MAR10795__cv,True
MAR10796__mean_flux,True
MAR10796__sd_flux,True
MAR10796__ci_lower,True
MAR10796__ci_upper,True
MAR10796__cv,True
MAR10797__mean_flux,True
MAR10797__sd_flux,True
MAR10797__ci_lower,True
MAR10797__ci_upper,True
MAR10797__cv,True
MAR10798__mean_flux,True
MAR10798__sd_flux,True
MAR10798__ci_lower,True
MAR10798__ci_upper,True
MAR10798__cv,True
MAR10799__mean_flux,True
MAR10799__sd_flux,True
MAR10799__ci_lower,True
MAR10799__ci_upper,True
MAR10799__cv,True
MAR10800__mean_flux,True
MAR10800__sd_flux,True
MAR10800__ci_lower,True
MAR10800__ci_upper,True
MAR10800__cv,True
MAR10801__mean_flux,True
MAR10801__sd_flux,True
MAR10801__ci_lower,True
MAR10801__ci_upper,True
MAR10801__cv,True
MAR10802__mean_flux,True
MAR10802__sd_flux,True
MAR10802__ci_lower,True
MAR10802__ci_upper,True
MAR10802__cv,True
MAR10803__mean_flux,True
MAR10803__sd_flux,True
MAR10803__ci_lower,True
MAR10803__ci_upper,True
MAR10803__cv,True
MAR10804__mean_flux,True
MAR10804__sd_flux,True
MAR10804__ci_lower,True
MAR10804__ci_upper,True
MAR10804__cv,True
MAR10805__mean_flux,True
MAR10805__sd_flux,True
MAR10805__ci_lower,True
MAR10805__ci_upper,True
MAR10805__cv,True
MAR10806__mean_flux,True
MAR10806__sd_flux,True
MAR10806__ci_lower,True
MAR10806__ci_upper,True
MAR10806__cv,True
MAR10807__mean_flux,True
MAR10807__sd_flux,True
MAR10807__ci_lower,True
MAR10807__ci_upper,True
MAR10807__cv,True
MAR10808__mean_flux,True
MAR10808__sd_flux,True
MAR10808__ci_lower,True
MAR10808__ci_upper,True
MAR10808__cv,True
MAR10809__mean_flux,True
MAR10809__sd_flux,True
MAR10809__ci_lower,True
MAR10809__ci_upper,True
MAR10809__cv,True
MAR10810__mean_flux,True
MAR10810__sd_flux,True
MAR10810__ci_lower,True
MAR10810__ci_upper,True
MAR10810__cv,True
MAR10811__mean_flux,True
MAR10811__sd_flux,True
MAR10811__ci_lower,True
MAR10811__ci_upper,True
MAR10811__cv,True
MAR10812__mean_flux,True
MAR10812__sd_flux,True
MAR10812__ci_lower,True
MAR10812__ci_upper,True
MAR10812__cv,True
MAR10813__mean_flux,True
MAR10813__sd_flux,True
MAR10813__ci_lower,True
MAR10813__ci_upper,True
MAR10813__cv,True
MAR10814__mean_flux,True
MAR10814__sd_flux,True
MAR10814__ci_lower,True
MAR10814__ci_upper,True
MAR10814__cv,True
MAR10815__mean_flux,True
MAR10815__sd_flux,True
MAR10815__ci_lower,True
MAR10815__ci_upper,True
MAR10815__cv,True
MAR10816__mean_flux,True
MAR10816__sd_flux,True
MAR10816__ci_lower,True
MAR10816__ci_upper,True
MAR10816__cv,True
MAR10817__mean_flux,True
MAR10817__sd_flux,True
MAR10817__ci_lower,True
MAR10817__ci_upper,True
MAR10817__cv,True
MAR10818__mean_flux,True
MAR10818__sd_flux,True
MAR10818__ci_lower,True
MAR10818__ci_upper,True
MAR10818__cv,True
MAR10819__mean_flux,True
MAR10819__sd_flux,True
MAR10819__ci_lower,True
MAR10819__ci_upper,True
MAR10819__cv,True
MAR10820__mean_flux,True
MAR10820__sd_flux,True
MAR10820__ci_lower,True
MAR10820__ci_upper,True
MAR10820__cv,True
MAR10821__mean_flux,True
MAR10821__sd_flux,True
MAR10821__ci_lower,True
MAR10821__ci_upper,True
MAR10821__cv,True
MAR10822__mean_flux,True
MAR10822__sd_flux,True
MAR10822__ci_lower,True
MAR10822__ci_upper,True
MAR10822__cv,True
MAR10823__mean_flux,True
MAR10823__sd_flux,True
MAR10823__ci_lower,True
MAR10823__ci_upper,True
MAR10823__cv,True
MAR10824__mean_flux,True
MAR10824__sd_flux,True
MAR10824__ci_lower,True
MAR10824__ci_upper,True
MAR10824__cv,True
MAR10825__mean_flux,True
MAR10825__sd_flux,True
MAR10825__ci_lower,True
MAR10825__ci_upper,True
MAR10825__cv,True
MAR10826__mean_flux,True
MAR10826__sd_flux,True
MAR10826__ci_lower,True
MAR10826__ci_upper,True
MAR10826__cv,True
MAR10827__mean_flux,True
MAR10827__sd_flux,True
MAR10827__ci_lower,True
MAR10827__ci_upper,True
MAR10827__cv,True
MAR10828__mean_flux,True
MAR10828__sd_flux,True
MAR10828__ci_lower,True
MAR10828__ci_upper,True
MAR10828__cv,True
MAR10829__mean_flux,True
MAR10829__sd_flux,True
MAR10829__ci_lower,True
MAR10829__ci_upper,True
MAR10829__cv,True
MAR10830__mean_flux,True
MAR10830__sd_flux,True
MAR10830__ci_lower,True
MAR10830__ci_upper,True
MAR10830__cv,True
MAR10831__mean_flux,True
MAR10831__sd_flux,True
MAR10831__ci_lower,True
MAR10831__ci_upper,True
MAR10831__cv,True
MAR10832__mean_flux,True
MAR10832__sd_flux,True
MAR10832__ci_lower,True
MAR10832__ci_upper,True
MAR10832__cv,True
MAR10833__mean_flux,True
MAR10833__sd_flux,True
MAR10833__ci_lower,True
MAR10833__ci_upper,True
MAR10833__cv,True
MAR10834__mean_flux,True
MAR10834__sd_flux,True
MAR10834__ci_lower,True
MAR10834__ci_upper,True
MAR10834__cv,True
MAR10835__mean_flux,True
MAR10835__sd_flux,True
MAR10835__ci_lower,True
MAR10835__ci_upper,True
MAR10835__cv,True
MAR10836__mean_flux,True
MAR10836__sd_flux,True
MAR10836__ci_lower,True
MAR10836__ci_upper,True
MAR10836__cv,True
MAR10837__mean_flux,True
MAR10837__sd_flux,True
MAR10837__ci_lower,True
MAR10837__ci_upper,True
MAR10837__cv,True
MAR10838__mean_flux,True
MAR10838__sd_flux,True
MAR10838__ci_lower,True
MAR10838__ci_upper,True
MAR10838__cv,True
MAR10839__mean_flux,True
MAR10839__sd_flux,True
MAR10839__ci_lower,True
MAR10839__ci_upper,True
MAR10839__cv,True
MAR10840__mean_flux,True
MAR10840__sd_flux,True
MAR10840__ci_lower,True
MAR10840__ci_upper,True
MAR10840__cv,True
MAR10841__mean_flux,True
MAR10841__sd_flux,True
MAR10841__ci_lower,True
MAR10841__ci_upper,True
MAR10841__cv,True
MAR10842__mean_flux,True
MAR10842__sd_flux,True
MAR10842__ci_lower,True
MAR10842__ci_upper,True
MAR10842__cv,True
MAR10843__mean_flux,True
MAR10843__sd_flux,True
MAR10843__ci_lower,True
MAR10843__ci_upper,True
MAR10843__cv,True
MAR10844__mean_flux,True
MAR10844__sd_flux,True
MAR10844__ci_lower,True
MAR10844__ci_upper,True
MAR10844__cv,True
MAR10845__mean_flux,True
MAR10845__sd_flux,True
MAR10845__ci_lower,True
MAR10845__ci_upper,True
MAR10845__cv,True
MAR10846__mean_flux,True
MAR10846__sd_flux,True
MAR10846__ci_lower,True
MAR10846__ci_upper,True
MAR10846__cv,True
MAR10847__mean_flux,True
MAR10847__sd_flux,True
MAR10847__ci_lower,True
MAR10847__ci_upper,True
MAR10847__cv,True
MAR10848__mean_flux,True
MAR10848__sd_flux,True
MAR10848__ci_lower,True
MAR10848__ci_upper,True
MAR10848__cv,True
MAR10849__mean_flux,True
MAR10849__sd_flux,True
MAR10849__ci_lower,True
MAR10849__ci_upper,True
MAR10849__cv,True
MAR10850__mean_flux,True
MAR10850__sd_flux,True
MAR10850__ci_lower,True
MAR10850__ci_upper,True
MAR10850__cv,True
MAR10851__mean_flux,True
MAR10851__sd_flux,True
MAR10851__ci_lower,True
MAR10851__ci_upper,True
MAR10851__cv,True
MAR10852__mean_flux,True
MAR10852__sd_flux,True
MAR10852__ci_lower,True
MAR10852__ci_upper,True
MAR10852__cv,True
MAR10853__mean_flux,True
MAR10853__sd_flux,True
MAR10853__ci_lower,True
MAR10853__ci_upper,True
MAR10853__cv,True
MAR10854__mean_flux,True
MAR10854__sd_flux,True
MAR10854__ci_lower,True
MAR10854__ci_upper,True
MAR10854__cv,True
MAR10855__mean_flux,True
MAR10855__sd_flux,True
MAR10855__ci_lower,True
MAR10855__ci_upper,True
MAR10855__cv,True
MAR10856__mean_flux,True
MAR10856__sd_flux,True
MAR10856__ci_lower,True
MAR10856__ci_upper,True
MAR10856__cv,True
MAR10857__mean_flux,True
MAR10857__sd_flux,True
MAR10857__ci_lower,True
MAR10857__ci_upper,True
MAR10857__cv,True
MAR10858__mean_flux,True
MAR10858__sd_flux,True
MAR10858__ci_lower,True
MAR10858__ci_upper,True
MAR10858__cv,True
MAR10859__mean_flux,True
MAR10859__sd_flux,True
MAR10859__ci_lower,True
MAR10859__ci_upper,True
MAR10859__cv,True
MAR10860__mean_flux,True
MAR10860__sd_flux,True
MAR10860__ci_lower,True
MAR10860__ci_upper,True
MAR10860__cv,True
MAR10861__mean_flux,True
MAR10861__sd_flux,True
MAR10861__ci_lower,True
MAR10861__ci_upper,True
MAR10861__cv,True
MAR10862__mean_flux,True
MAR10862__sd_flux,True
MAR10862__ci_lower,True
MAR10862__ci_upper,True
MAR10862__cv,True
MAR10863__mean_flux,True
MAR10863__sd_flux,True
MAR10863__ci_lower,True
MAR10863__ci_upper,True
MAR10863__cv,True
MAR10864__mean_flux,True
MAR10864__sd_flux,True
MAR10864__ci_lower,True
MAR10864__ci_upper,True
MAR10864__cv,True
MAR10865__mean_flux,True
MAR10865__sd_flux,True
MAR10865__ci_lower,True
MAR10865__ci_upper,True
MAR10865__cv,True
MAR10866__mean_flux,True
MAR10866__sd_flux,True
MAR10866__ci_lower,True
MAR10866__ci_upper,True
MAR10866__cv,True
MAR10867__mean_flux,True
MAR10867__sd_flux,True
MAR10867__ci_lower,True
MAR10867__ci_upper,True
MAR10867__cv,True
MAR10868__mean_flux,True
MAR10868__sd_flux,True
MAR10868__ci_lower,True
MAR10868__ci_upper,True
MAR10868__cv,True
MAR10869__mean_flux,True
MAR10869__sd_flux,True
MAR10869__ci_lower,True
MAR10869__ci_upper,True
MAR10869__cv,True
MAR10870__mean_flux,True
MAR10870__sd_flux,True
MAR10870__ci_lower,True
MAR10870__ci_upper,True
MAR10870__cv,True
MAR10871__mean_flux,True
MAR10871__sd_flux,True
MAR10871__ci_lower,True
MAR10871__ci_upper,True
MAR10871__cv,True
MAR10872__mean_flux,True
MAR10872__sd_flux,True
MAR10872__ci_lower,True
MAR10872__ci_upper,True
MAR10872__cv,True
MAR10873__mean_flux,True
MAR10873__sd_flux,True
MAR10873__ci_lower,True
MAR10873__ci_upper,True
MAR10873__cv,True
MAR10874__mean_flux,True
MAR10874__sd_flux,True
MAR10874__ci_lower,True
MAR10874__ci_upper,True
MAR10874__cv,True
MAR10875__mean_flux,True
MAR10875__sd_flux,True
MAR10875__ci_lower,True
MAR10875__ci_upper,True
MAR10875__cv,True
MAR10876__mean_flux,True
MAR10876__sd_flux,True
MAR10876__ci_lower,True
MAR10876__ci_upper,True
MAR10876__cv,True
MAR10877__mean_flux,True
MAR10877__sd_flux,True
MAR10877__ci_lower,True
MAR10877__ci_upper,True
MAR10877__cv,True
MAR10878__mean_flux,True
MAR10878__sd_flux,True
MAR10878__ci_lower,True
MAR10878__ci_upper,True
MAR10878__cv,True
MAR10879__mean_flux,True
MAR10879__sd_flux,True
MAR10879__ci_lower,True
MAR10879__ci_upper,True
MAR10879__cv,True
MAR10880__mean_flux,True
MAR10880__sd_flux,True
MAR10880__ci_lower,True
MAR10880__ci_upper,True
MAR10880__cv,True
MAR10881__mean_flux,True
MAR10881__sd_flux,True
MAR10881__ci_lower,True
MAR10881__ci_upper,True
MAR10881__cv,True
MAR10882__mean_flux,True
MAR10882__sd_flux,True
MAR10882__ci_lower,True
MAR10882__ci_upper,True
MAR10882__cv,True
MAR10883__mean_flux,True
MAR10883__sd_flux,True
MAR10883__ci_lower,True
MAR10883__ci_upper,True
MAR10883__cv,True
MAR10884__mean_flux,True
MAR10884__sd_flux,True
MAR10884__ci_lower,True
MAR10884__ci_upper,True
MAR10884__cv,True
MAR10885__mean_flux,True
MAR10885__sd_flux,True
MAR10885__ci_lower,True
MAR10885__ci_upper,True
MAR10885__cv,True
MAR10886__mean_flux,True
MAR10886__sd_flux,True
MAR10886__ci_lower,True
MAR10886__ci_upper,True
MAR10886__cv,True
MAR10887__mean_flux,True
MAR10887__sd_flux,True
MAR10887__ci_lower,True
MAR10887__ci_upper,True
MAR10887__cv,True
MAR10888__mean_flux,True
MAR10888__sd_flux,True
MAR10888__ci_lower,True
MAR10888__ci_upper,True
MAR10888__cv,True
MAR10889__mean_flux,True
MAR10889__sd_flux,True
MAR10889__ci_lower,True
MAR10889__ci_upper,True
MAR10889__cv,True
MAR10890__mean_flux,True
MAR10890__sd_flux,True
MAR10890__ci_lower,True
MAR10890__ci_upper,True
MAR10890__cv,True
MAR10891__mean_flux,True
MAR10891__sd_flux,True
MAR10891__ci_lower,True
MAR10891__ci_upper,True
MAR10891__cv,True
MAR10892__mean_flux,True
MAR10892__sd_flux,True
MAR10892__ci_lower,True
MAR10892__ci_upper,True
MAR10892__cv,True
MAR10893__mean_flux,True
MAR10893__sd_flux,True
MAR10893__ci_lower,True
MAR10893__ci_upper,True
MAR10893__cv,True
MAR10894__mean_flux,True
MAR10894__sd_flux,True
MAR10894__ci_lower,True
MAR10894__ci_upper,True
MAR10894__cv,True
MAR10895__mean_flux,True
MAR10895__sd_flux,True
MAR10895__ci_lower,True
MAR10895__ci_upper,True
MAR10895__cv,True
MAR10896__mean_flux,True
MAR10896__sd_flux,True
MAR10896__ci_lower,True
MAR10896__ci_upper,True
MAR10896__cv,True
MAR10897__mean_flux,True
MAR10897__sd_flux,True
MAR10897__ci_lower,True
MAR10897__ci_upper,True
MAR10897__cv,True
MAR10898__mean_flux,True
MAR10898__sd_flux,True
MAR10898__ci_lower,True
MAR10898__ci_upper,True
MAR10898__cv,True
MAR10899__mean_flux,True
MAR10899__sd_flux,True
MAR10899__ci_lower,True
MAR10899__ci_upper,True
MAR10899__cv,True
MAR10900__mean_flux,True
MAR10900__sd_flux,True
MAR10900__ci_lower,True
MAR10900__ci_upper,True
MAR10900__cv,True
MAR10901__mean_flux,True
MAR10901__sd_flux,True
MAR10901__ci_lower,True
MAR10901__ci_upper,True
MAR10901__cv,True
MAR10902__mean_flux,True
MAR10902__sd_flux,True
MAR10902__ci_lower,True
MAR10902__ci_upper,True
MAR10902__cv,True
MAR10903__mean_flux,True
MAR10903__sd_flux,True
MAR10903__ci_lower,True
MAR10903__ci_upper,True
MAR10903__cv,True
MAR10904__mean_flux,True
MAR10904__sd_flux,True
MAR10904__ci_lower,True
MAR10904__ci_upper,True
MAR10904__cv,True
MAR10905__mean_flux,True
MAR10905__sd_flux,True
MAR10905__ci_lower,True
MAR10905__ci_upper,True
MAR10905__cv,True
MAR10906__mean_flux,True
MAR10906__sd_flux,True
MAR10906__ci_lower,True
MAR10906__ci_upper,True
MAR10906__cv,True
MAR10907__mean_flux,True
MAR10907__sd_flux,True
MAR10907__ci_lower,True
MAR10907__ci_upper,True
MAR10907__cv,True
MAR10908__mean_flux,True
MAR10908__sd_flux,True
MAR10908__ci_lower,True
MAR10908__ci_upper,True
MAR10908__cv,True
MAR10909__mean_flux,True
MAR10909__sd_flux,True
MAR10909__ci_lower,True
MAR10909__ci_upper,True
MAR10909__cv,True
MAR10910__mean_flux,True
MAR10910__sd_flux,True
MAR10910__ci_lower,True
MAR10910__ci_upper,True
MAR10910__cv,True
MAR10911__mean_flux,True
MAR10911__sd_flux,True
MAR10911__ci_lower,True
MAR10911__ci_upper,True
MAR10911__cv,True
MAR10912__mean_flux,True
MAR10912__sd_flux,True
MAR10912__ci_lower,True
MAR10912__ci_upper,True
MAR10912__cv,True
MAR10913__mean_flux,True
MAR10913__sd_flux,True
MAR10913__ci_lower,True
MAR10913__ci_upper,True
MAR10913__cv,True
MAR10914__mean_flux,True
MAR10914__sd_flux,True
MAR10914__ci_lower,True
MAR10914__ci_upper,True
MAR10914__cv,True
MAR10915__mean_flux,True
MAR10915__sd_flux,True
MAR10915__ci_lower,True
MAR10915__ci_upper,True
MAR10915__cv,True
MAR10916__mean_flux,True
MAR10916__sd_flux,True
MAR10916__ci_lower,True
MAR10916__ci_upper,True
MAR10916__cv,True
MAR10917__mean_flux,True
MAR10917__sd_flux,True
MAR10917__ci_lower,True
MAR10917__ci_upper,True
MAR10917__cv,True
MAR10918__mean_flux,True
MAR10918__sd_flux,True
MAR10918__ci_lower,True
MAR10918__ci_upper,True
MAR10918__cv,True
MAR10919__mean_flux,True
MAR10919__sd_flux,True
MAR10919__ci_lower,True
MAR10919__ci_upper,True
MAR10919__cv,True
MAR10920__mean_flux,True
MAR10920__sd_flux,True
MAR10920__ci_lower,True
MAR10920__ci_upper,True
MAR10920__cv,True
MAR10921__mean_flux,True
MAR10921__sd_flux,True
MAR10921__ci_lower,True
MAR10921__ci_upper,True
MAR10921__cv,True
MAR10922__mean_flux,True
MAR10922__sd_flux,True
MAR10922__ci_lower,True
MAR10922__ci_upper,True
MAR10922__cv,True
MAR10923__mean_flux,True
MAR10923__sd_flux,True
MAR10923__ci_lower,True
MAR10923__ci_upper,True
MAR10923__cv,True
MAR10924__mean_flux,True
MAR10924__sd_flux,True
MAR10924__ci_lower,True
MAR10924__ci_upper,True
MAR10924__cv,True
MAR10925__mean_flux,True
MAR10925__sd_flux,True
MAR10925__ci_lower,True
MAR10925__ci_upper,True
MAR10925__cv,True
MAR10926__mean_flux,True
MAR10926__sd_flux,True
MAR10926__ci_lower,True
MAR10926__ci_upper,True
MAR10926__cv,True
MAR10927__mean_flux,True
MAR10927__sd_flux,True
MAR10927__ci_lower,True
MAR10927__ci_upper,True
MAR10927__cv,True
MAR10928__mean_flux,True
MAR10928__sd_flux,True
MAR10928__ci_lower,True
MAR10928__ci_upper,True
MAR10928__cv,True
MAR10929__mean_flux,True
