feature,lda_score
MAR09665__sd_flux,0.0
MAR09665__mean_flux,0.0
MAR08920__cv,0.0
MAR08920__ci_upper,0.0
MAR04112__cv,0.0
MAR04113__mean_flux,0.0
MAR08920__ci_lower,0.0
MAR04113__ci_lower,0.0
MAR04113__sd_flux,0.0
MAR08920__mean_flux,0.0
MAR08904__cv,0.0
MAR08904__ci_upper,0.0
MAR08904__ci_lower,0.0
MAR00144__mean_flux,0.0
MAR00144__sd_flux,0.0
MAR08904__sd_flux,0.0
MAR08920__sd_flux,0.0
MAR08882__ci_upper,0.0
MAR00146__cv,0.0
MAR00147__mean_flux,0.0
MAR13039__mean_flux,0.0
MAR00147__sd_flux,0.0
MAR13038__cv,0.0
MAR13038__ci_upper,0.0
MAR08900__mean_flux,0.0
MAR00147__ci_lower,0.0
MAR00147__ci_upper,0.0
MAR00147__cv,0.0
MAR00148__mean_flux,0.0
MAR00148__sd_flux,0.0
MAR13038__sd_flux,0.0
MAR13038__mean_flux,0.0
MAR13037__cv,0.0
MAR13038__ci_lower,0.0
MAR13039__ci_lower,0.0
MAR08897__cv,0.0
MAR04456__ci_lower,0.0
MAR08897__ci_upper,0.0
MAR13039__sd_flux,0.0
MAR08897__ci_lower,0.0
MAR08897__sd_flux,0.0
MAR08897__mean_flux,0.0
MAR00146__ci_upper,0.0
MAR08895__ci_upper,0.0
MAR00146__mean_flux,0.0
MAR00146__sd_flux,0.0
MAR08895__ci_lower,0.0
MAR08895__sd_flux,0.0
MAR00146__ci_lower,0.0
MAR08895__mean_flux,0.0
MAR08882__cv,0.0
MAR08895__cv,0.0
MAR03769__ci_lower,0.0
MAR03769__ci_upper,0.0
MAR03769__cv,0.0
MAR03783__mean_flux,0.0
MAR07330__cv,0.0
MAR03783__sd_flux,0.0
MAR03783__ci_lower,0.0
MAR09665__ci_lower,0.0
MAR03783__cv,0.0
MAR04111__mean_flux,0.0
MAR04111__sd_flux,0.0
MAR07330__ci_upper,0.0
MAR07330__ci_lower,0.0
MAR04111__ci_lower,0.0
MAR04111__ci_upper,0.0
MAR07330__sd_flux,0.0
MAR03783__ci_upper,0.0
MAR00020__ci_upper,0.0
MAR00020__ci_lower,0.0
MAR03767__mean_flux,0.0
MAR01809__ci_upper,0.0
MAR01809__ci_lower,0.0
MAR03767__sd_flux,0.0
MAR03767__ci_lower,0.0
MAR03769__sd_flux,0.0
MAR03767__ci_upper,0.0
MAR07307__cv,0.0
MAR07307__ci_upper,0.0
MAR07307__ci_lower,0.0
MAR07307__sd_flux,0.0
MAR03767__cv,0.0
MAR07307__mean_flux,0.0
MAR03769__mean_flux,0.0
MAR00141__ci_upper,0.0
MAR09670__mean_flux,0.0
MAR09669__ci_upper,0.0
MAR09669__ci_lower,0.0
MAR04112__ci_upper,0.0
MAR09667__cv,0.0
MAR09667__ci_upper,0.0
MAR09667__ci_lower,0.0
MAR07330__mean_flux,0.0
MAR09667__mean_flux,0.0
MAR09666__cv,0.0
MAR09666__ci_upper,0.0
MAR09666__ci_lower,0.0
MAR09666__sd_flux,0.0
MAR09666__mean_flux,0.0
MAR09665__cv,0.0
MAR09665__ci_upper,0.0
MAR09667__sd_flux,0.0
MAR04111__cv,0.0
MAR04112__mean_flux,0.0
MAR04112__sd_flux,0.0
MAR07182__cv,0.0
MAR07182__ci_upper,0.0
MAR04112__ci_lower,0.0
MAR07182__ci_lower,0.0
MAR07182__sd_flux,0.0
MAR09670__sd_flux,0.0
MAR09671__cv,0.0
MAR09671__ci_upper,0.0
MAR09671__ci_lower,0.0
MAR09671__sd_flux,0.0
MAR09671__mean_flux,0.0
MAR09670__cv,0.0
MAR09670__ci_upper,0.0
MAR09670__ci_lower,0.0
MAR07182__mean_flux,0.0
MAR11936__sd_flux,0.0
MAR11936__mean_flux,0.0
MAR11935__cv,0.0
MAR11935__ci_upper,0.0
MAR11935__ci_lower,0.0
MAR10862__mean_flux,0.0
MAR11935__sd_flux,0.0
MAR11935__mean_flux,0.0
MAR11934__cv,0.0
MAR10862__sd_flux,0.0
MAR10862__ci_lower,0.0
MAR06599__ci_lower,0.0
MAR11934__ci_lower,0.0
MAR11934__sd_flux,0.0
MAR10862__ci_upper,0.0
MAR10862__cv,0.0
MAR11934__mean_flux,0.0
MAR11933__cv,0.0
MAR11933__ci_upper,0.0
MAR10863__mean_flux,0.0
MAR10863__sd_flux,0.0
MAR11933__ci_lower,0.0
MAR11933__sd_flux,0.0
MAR11934__ci_upper,0.0
MAR11940__sd_flux,0.0
MAR11940__mean_flux,0.0
MAR10858__mean_flux,0.0
MAR10858__sd_flux,0.0
MAR10858__ci_lower,0.0
MAR10858__ci_upper,0.0
MAR10858__cv,0.0
MAR10859__mean_flux,0.0
MAR10859__sd_flux,0.0
MAR10859__ci_lower,0.0
MAR10859__ci_upper,0.0
MAR10861__ci_lower,0.0
MAR11939__ci_upper,0.0
MAR11939__ci_lower,0.0
MAR11938__ci_upper,0.0
MAR11938__ci_lower,0.0
MAR11937__ci_upper,0.0
MAR10860__ci_lower,0.0
MAR10860__ci_upper,0.0
MAR11937__ci_lower,0.0
MAR11936__cv,0.0
MAR11936__ci_upper,0.0
MAR11936__ci_lower,0.0
MAR10859__cv,0.0
MAR11925__ci_lower,0.0
MAR11925__sd_flux,0.0
MAR11925__mean_flux,0.0
MAR10863__cv,0.0
MAR10864__mean_flux,0.0
MAR11924__cv,0.0
MAR10864__sd_flux,0.0
MAR10864__ci_lower,0.0
MAR11924__ci_upper,0.0
MAR11924__ci_lower,0.0
MAR11924__sd_flux,0.0
MAR11933__mean_flux,0.0
MAR11923__cv,0.0
MAR11923__ci_upper,0.0
MAR11923__ci_lower,0.0
MAR11923__sd_flux,0.0
MAR11923__mean_flux,0.0
MAR11922__cv,0.0
MAR11922__ci_upper,0.0
MAR11922__ci_lower,0.0
MAR11922__sd_flux,0.0
MAR11922__mean_flux,0.0
MAR11921__cv,0.0
MAR11924__mean_flux,0.0
MAR10863__ci_lower,0.0
MAR10863__ci_upper,0.0
MAR11932__ci_upper,0.0
MAR11931__ci_upper,0.0
MAR11930__cv,0.0
MAR11930__ci_upper,0.0
MAR11930__ci_lower,0.0
MAR11930__sd_flux,0.0
MAR11930__mean_flux,0.0
MAR11929__cv,0.0
MAR11929__ci_upper,0.0
MAR11925__ci_upper,0.0
MAR11929__sd_flux,0.0
MAR11929__mean_flux,0.0
MAR11928__cv,0.0
MAR11928__ci_upper,0.0
MAR11928__ci_lower,0.0
MAR11928__sd_flux,0.0
MAR11928__mean_flux,0.0
MAR11927__ci_upper,0.0
MAR11927__ci_lower,0.0
MAR11926__ci_lower,0.0
MAR11925__cv,0.0
MAR11929__ci_lower,0.0
MAR10849__cv,0.0
MAR10850__mean_flux,0.0
MAR10850__sd_flux,0.0
MAR10850__ci_lower,0.0
MAR10850__ci_upper,0.0
MAR10850__cv,0.0
MAR10851__mean_flux,0.0
MAR11956__ci_upper,0.0
MAR11956__ci_lower,0.0
MAR11955__ci_upper,0.0
MAR10851__sd_flux,0.0
MAR11940__ci_lower,0.0
MAR11955__ci_lower,0.0
MAR11954__cv,0.0
MAR10851__ci_upper,0.0
MAR10851__cv,0.0
MAR10852__mean_flux,0.0
MAR10852__sd_flux,0.0
MAR10852__ci_lower,0.0
MAR10852__ci_upper,0.0
MAR10852__cv,0.0
MAR10853__mean_flux,0.0
MAR10853__sd_flux,0.0
MAR10851__ci_lower,0.0
MAR10844__ci_lower,0.0
MAR10844__ci_upper,0.0
MAR10844__cv,0.0
MAR10845__mean_flux,0.0
MAR10845__sd_flux,0.0
MAR10845__ci_lower,0.0
MAR10845__ci_upper,0.0
MAR10845__cv,0.0
MAR10846__mean_flux,0.0
MAR10846__sd_flux,0.0
MAR10846__ci_lower,0.0
MAR10849__ci_upper,0.0
MAR10846__cv,0.0
MAR10847__mean_flux,0.0
MAR10847__sd_flux,0.0
MAR10847__ci_lower,0.0
MAR10847__ci_upper,0.0
MAR10847__cv,0.0
MAR10848__ci_lower,0.0
MAR10848__ci_upper,0.0
MAR10849__mean_flux,0.0
MAR10849__sd_flux,0.0
MAR10849__ci_lower,0.0
MAR10846__ci_upper,0.0
MAR11950__cv,0.0
MAR11950__ci_upper,0.0
MAR10855__ci_upper,0.0
MAR10855__cv,0.0
MAR11950__ci_lower,0.0
MAR11950__sd_flux,0.0
MAR11950__mean_flux,0.0
MAR10856__mean_flux,0.0
MAR10856__sd_flux,0.0
MAR10856__ci_lower,0.0
MAR10856__ci_upper,0.0
MAR10853__ci_lower,0.0
MAR11945__ci_lower,0.0
MAR10856__cv,0.0
MAR11944__ci_upper,0.0
MAR11944__ci_lower,0.0
MAR11943__ci_upper,0.0
MAR11942__ci_upper,0.0
MAR11942__ci_lower,0.0
MAR10857__ci_lower,0.0
MAR11941__ci_lower,0.0
MAR11940__cv,0.0
MAR11940__ci_upper,0.0
MAR11945__ci_upper,0.0
MAR11954__ci_upper,0.0
MAR11954__ci_lower,0.0
MAR10853__ci_upper,0.0
MAR10853__cv,0.0
MAR11954__sd_flux,0.0
MAR11954__mean_flux,0.0
MAR11953__ci_upper,0.0
MAR10854__mean_flux,0.0
MAR10854__sd_flux,0.0
MAR11952__cv,0.0
MAR11952__ci_upper,0.0
MAR11951__mean_flux,0.0
MAR10854__ci_lower,0.0
MAR10854__ci_upper,0.0
MAR11952__sd_flux,0.0
MAR11952__mean_flux,0.0
MAR11951__cv,0.0
MAR10854__cv,0.0
MAR10855__mean_flux,0.0
MAR11951__ci_upper,0.0
MAR11951__ci_lower,0.0
MAR11951__sd_flux,0.0
MAR10855__sd_flux,0.0
MAR10855__ci_lower,0.0
MAR11952__ci_lower,0.0
MAR10870__mean_flux,0.0
MAR10870__sd_flux,0.0
MAR10870__ci_lower,0.0
MAR10870__ci_upper,0.0
MAR10870__cv,0.0
MAR11896__ci_lower,0.0
MAR10871__mean_flux,0.0
MAR10871__sd_flux,0.0
MAR11895__ci_upper,0.0
MAR11895__ci_lower,0.0
MAR11894__ci_upper,0.0
MAR11921__ci_upper,0.0
MAR10871__ci_upper,0.0
MAR11894__ci_lower,0.0
MAR10871__cv,0.0
MAR11893__cv,0.0
MAR10872__ci_lower,0.0
MAR10872__ci_upper,0.0
MAR11893__ci_upper,0.0
MAR10873__mean_flux,0.0
MAR10873__sd_flux,0.0
MAR10873__ci_lower,0.0
MAR10873__ci_upper,0.0
MAR10871__ci_lower,0.0
MAR10868__sd_flux,0.0
MAR11902__sd_flux,0.0
MAR11902__mean_flux,0.0
MAR11901__cv,0.0
MAR11901__ci_upper,0.0
MAR11901__ci_lower,0.0
MAR10868__ci_lower,0.0
MAR11901__sd_flux,0.0
MAR11901__mean_flux,0.0
MAR11900__cv,0.0
MAR11900__ci_upper,0.0
MAR10869__cv,0.0
MAR11900__ci_lower,0.0
MAR11900__sd_flux,0.0
MAR11900__mean_flux,0.0
MAR11897__ci_upper,0.0
MAR10868__cv,0.0
MAR11897__ci_lower,0.0
MAR11896__ci_upper,0.0
MAR10869__mean_flux,0.0
MAR10869__sd_flux,0.0
MAR10869__ci_lower,0.0
MAR10869__ci_upper,0.0
MAR10868__ci_upper,0.0
MAR10877__sd_flux,0.0
MAR10877__ci_lower,0.0
MAR10877__ci_upper,0.0
MAR10877__cv,0.0
MAR11891__ci_upper,0.0
MAR10878__mean_flux,0.0
MAR10878__sd_flux,0.0
MAR11891__ci_lower,0.0
MAR11891__sd_flux,0.0
MAR10878__ci_lower,0.0
MAR10878__ci_upper,0.0
MAR11893__ci_lower,0.0
MAR11891__mean_flux,0.0
MAR11890__cv,0.0
MAR11890__ci_upper,0.0
MAR10879__ci_lower,0.0
MAR10879__ci_upper,0.0
MAR11890__ci_lower,0.0
MAR10880__mean_flux,0.0
MAR10880__sd_flux,0.0
MAR10880__ci_lower,0.0
MAR10880__ci_upper,0.0
MAR10880__cv,0.0
MAR10878__cv,0.0
MAR10873__cv,0.0
MAR10874__mean_flux,0.0
MAR11893__sd_flux,0.0
MAR11893__mean_flux,0.0
MAR10874__sd_flux,0.0
MAR10874__ci_lower,0.0
MAR10874__ci_upper,0.0
MAR10874__cv,0.0
MAR10875__mean_flux,0.0
MAR11892__cv,0.0
MAR10875__sd_flux,0.0
MAR10877__mean_flux,0.0
MAR11892__ci_upper,0.0
MAR11892__ci_lower,0.0
MAR10875__ci_upper,0.0
MAR10875__cv,0.0
MAR10876__mean_flux,0.0
MAR10876__sd_flux,0.0
MAR10876__ci_lower,0.0
MAR11892__sd_flux,0.0
MAR10876__ci_upper,0.0
MAR10876__cv,0.0
MAR11892__mean_flux,0.0
MAR11891__cv,0.0
MAR10875__ci_lower,0.0
MAR11913__cv,0.0
MAR11913__ci_upper,0.0
MAR10864__ci_upper,0.0
MAR10864__cv,0.0
MAR10865__mean_flux,0.0
MAR10865__sd_flux,0.0
MAR10865__ci_lower,0.0
MAR10865__ci_upper,0.0
MAR10865__cv,0.0
MAR10866__mean_flux,0.0
MAR10866__sd_flux,0.0
MAR10868__mean_flux,0.0
MAR11913__ci_lower,0.0
MAR11913__sd_flux,0.0
MAR11913__mean_flux,0.0
MAR11912__cv,0.0
MAR11912__ci_upper,0.0
MAR11912__ci_lower,0.0
MAR11912__sd_flux,0.0
MAR11912__mean_flux,0.0
MAR11911__cv,0.0
MAR11911__ci_upper,0.0
MAR11911__ci_lower,0.0
MAR10866__ci_lower,0.0
MAR11921__ci_lower,0.0
MAR11921__sd_flux,0.0
MAR11921__mean_flux,0.0
MAR11918__cv,0.0
MAR11918__ci_upper,0.0
MAR11918__ci_lower,0.0
MAR11918__sd_flux,0.0
MAR11918__mean_flux,0.0
MAR11917__ci_upper,0.0
MAR11916__cv,0.0
MAR11916__ci_upper,0.0
MAR11914__mean_flux,0.0
MAR11916__sd_flux,0.0
MAR11916__mean_flux,0.0
MAR11915__cv,0.0
MAR11915__ci_upper,0.0
MAR11915__ci_lower,0.0
MAR11915__sd_flux,0.0
MAR11915__mean_flux,0.0
MAR11914__cv,0.0
MAR11914__ci_upper,0.0
MAR11914__ci_lower,0.0
MAR11914__sd_flux,0.0
MAR11916__ci_lower,0.0
MAR11905__ci_lower,0.0
MAR11905__sd_flux,0.0
MAR10866__ci_upper,0.0
MAR11905__mean_flux,0.0
MAR11904__cv,0.0
MAR11904__ci_upper,0.0
MAR10866__cv,0.0
MAR11904__ci_lower,0.0
MAR11904__sd_flux,0.0
MAR11904__mean_flux,0.0
MAR11903__cv,0.0
MAR11911__sd_flux,0.0
MAR11903__ci_upper,0.0
MAR11903__ci_lower,0.0
MAR11903__sd_flux,0.0
MAR11903__mean_flux,0.0
MAR10867__sd_flux,0.0
MAR11902__cv,0.0
MAR11902__ci_upper,0.0
MAR11902__ci_lower,0.0
MAR10867__ci_lower,0.0
MAR10867__ci_upper,0.0
MAR10867__cv,0.0
MAR10867__mean_flux,0.0
MAR11911__mean_flux,0.0
MAR11910__cv,0.0
MAR11910__ci_upper,0.0
MAR11910__ci_lower,0.0
MAR11910__sd_flux,0.0
MAR11910__mean_flux,0.0
MAR11909__cv,0.0
MAR11909__ci_upper,0.0
MAR11909__ci_lower,0.0
MAR11909__sd_flux,0.0
MAR11909__mean_flux,0.0
MAR11905__ci_upper,0.0
MAR11908__ci_lower,0.0
MAR11907__cv,0.0
MAR11907__ci_upper,0.0
MAR11907__ci_lower,0.0
MAR11907__sd_flux,0.0
MAR11907__mean_flux,0.0
MAR11906__cv,0.0
MAR11906__ci_upper,0.0
MAR11906__ci_lower,0.0
MAR11906__sd_flux,0.0
MAR11906__mean_flux,0.0
MAR11905__cv,0.0
MAR11908__ci_upper,0.0
MAR10806__mean_flux,0.0
MAR11979__ci_lower,0.0
MAR11978__ci_lower,0.0
MAR11977__cv,0.0
MAR11977__ci_upper,0.0
MAR10806__sd_flux,0.0
MAR11977__ci_lower,0.0
MAR11977__sd_flux,0.0
MAR10806__ci_lower,0.0
MAR11977__mean_flux,0.0
MAR11976__cv,0.0
MAR10844__sd_flux,0.0
MAR11976__ci_lower,0.0
MAR10806__ci_upper,0.0
MAR10806__cv,0.0
MAR11976__sd_flux,0.0
MAR10807__mean_flux,0.0
MAR10807__sd_flux,0.0
MAR10807__ci_lower,0.0
MAR10807__ci_upper,0.0
MAR10807__cv,0.0
MAR11976__mean_flux,0.0
MAR11975__cv,0.0
MAR11976__ci_upper,0.0
MAR10801__sd_flux,0.0
MAR10801__ci_lower,0.0
MAR10801__ci_upper,0.0
MAR10801__cv,0.0
MAR10802__mean_flux,0.0
MAR10802__sd_flux,0.0
MAR10802__ci_lower,0.0
MAR10802__ci_upper,0.0
MAR10802__cv,0.0
MAR10803__mean_flux,0.0
MAR10803__sd_flux,0.0
MAR10805__cv,0.0
MAR10803__ci_upper,0.0
MAR10803__cv,0.0
MAR10804__mean_flux,0.0
MAR10804__sd_flux,0.0
MAR10804__ci_lower,0.0
MAR10804__ci_upper,0.0
MAR10804__cv,0.0
MAR10805__mean_flux,0.0
MAR10805__sd_flux,0.0
MAR10805__ci_lower,0.0
MAR10805__ci_upper,0.0
MAR10803__ci_lower,0.0
MAR10812__sd_flux,0.0
MAR10812__ci_lower,0.0
MAR10812__ci_upper,0.0
MAR10812__cv,0.0
MAR10813__mean_flux,0.0
MAR10813__sd_flux,0.0
MAR10813__ci_lower,0.0
MAR10813__ci_upper,0.0
MAR10813__cv,0.0
MAR10814__mean_flux,0.0
MAR10814__sd_flux,0.0
MAR10808__mean_flux,0.0
MAR10814__ci_upper,0.0
MAR10814__cv,0.0
MAR10815__mean_flux,0.0
MAR10815__sd_flux,0.0
MAR10815__ci_lower,0.0
MAR10815__ci_upper,0.0
MAR10815__cv,0.0
MAR10816__mean_flux,0.0
MAR10816__sd_flux,0.0
MAR10816__ci_lower,0.0
MAR10816__ci_upper,0.0
MAR10814__ci_lower,0.0
MAR10808__sd_flux,0.0
MAR10808__ci_lower,0.0
MAR10808__ci_upper,0.0
MAR10808__cv,0.0
MAR10809__mean_flux,0.0
MAR10809__sd_flux,0.0
MAR10809__ci_lower,0.0
MAR10809__ci_upper,0.0
MAR10809__cv,0.0
MAR10810__mean_flux,0.0
MAR10810__sd_flux,0.0
MAR10812__mean_flux,0.0
MAR10810__ci_upper,0.0
MAR10810__cv,0.0
MAR11975__ci_upper,0.0
MAR11975__ci_lower,0.0
MAR11975__sd_flux,0.0
MAR11975__mean_flux,0.0
MAR10811__mean_flux,0.0
MAR10811__sd_flux,0.0
MAR10811__ci_lower,0.0
MAR10811__ci_upper,0.0
MAR10811__cv,0.0
MAR10810__ci_lower,0.0
MAR10789__sd_flux,0.0
MAR10789__ci_lower,0.0
MAR10789__ci_upper,0.0
MAR10789__cv,0.0
MAR10790__mean_flux,0.0
MAR10790__sd_flux,0.0
MAR10790__ci_lower,0.0
MAR10790__ci_upper,0.0
MAR10790__cv,0.0
MAR10791__mean_flux,0.0
MAR10791__sd_flux,0.0
MAR10801__mean_flux,0.0
MAR10791__ci_upper,0.0
MAR10791__cv,0.0
MAR10792__mean_flux,0.0
MAR10792__sd_flux,0.0
MAR10792__ci_lower,0.0
MAR10792__ci_upper,0.0
MAR10792__cv,0.0
MAR10793__mean_flux,0.0
MAR10793__sd_flux,0.0
MAR10793__ci_lower,0.0
MAR10793__ci_upper,0.0
MAR10791__ci_lower,0.0
MAR10785__sd_flux,0.0
MAR10785__ci_lower,0.0
MAR10785__ci_upper,0.0
MAR10785__cv,0.0
MAR10786__mean_flux,0.0
MAR10786__sd_flux,0.0
MAR10786__ci_lower,0.0
MAR11990__ci_upper,0.0
MAR10786__ci_upper,0.0
MAR10786__cv,0.0
MAR11990__ci_lower,0.0
MAR10789__mean_flux,0.0
MAR10787__mean_flux,0.0
MAR10787__sd_flux,0.0
MAR10787__ci_lower,0.0
MAR10787__ci_upper,0.0
MAR10787__cv,0.0
MAR10788__mean_flux,0.0
MAR10788__sd_flux,0.0
MAR11989__ci_lower,0.0
MAR10788__ci_lower,0.0
MAR10788__ci_upper,0.0
MAR10788__cv,0.0
MAR11989__ci_upper,0.0
MAR10798__sd_flux,0.0
MAR10798__ci_lower,0.0
MAR10798__ci_upper,0.0
MAR10798__cv,0.0
MAR10799__mean_flux,0.0
MAR11987__mean_flux,0.0
MAR10799__sd_flux,0.0
MAR10799__ci_lower,0.0
MAR11986__cv,0.0
MAR11986__ci_upper,0.0
MAR11986__ci_lower,0.0
MAR10793__cv,0.0
MAR10799__cv,0.0
MAR11986__sd_flux,0.0
MAR11986__mean_flux,0.0
MAR11981__ci_upper,0.0
MAR10800__mean_flux,0.0
MAR10800__sd_flux,0.0
MAR11981__ci_lower,0.0
MAR11980__ci_lower,0.0
MAR10800__ci_lower,0.0
MAR10800__ci_upper,0.0
MAR10800__cv,0.0
MAR10799__ci_upper,0.0
MAR10794__mean_flux,0.0
MAR10794__sd_flux,0.0
MAR10794__ci_lower,0.0
MAR10794__ci_upper,0.0
MAR10794__cv,0.0
MAR10795__mean_flux,0.0
MAR10795__sd_flux,0.0
MAR10795__ci_lower,0.0
MAR10795__ci_upper,0.0
MAR11987__cv,0.0
MAR10795__cv,0.0
MAR11987__sd_flux,0.0
MAR10796__sd_flux,0.0
MAR10796__ci_lower,0.0
MAR10796__ci_upper,0.0
MAR10796__cv,0.0
MAR10797__mean_flux,0.0
MAR10797__sd_flux,0.0
MAR10797__ci_lower,0.0
MAR10797__ci_upper,0.0
MAR11987__ci_upper,0.0
MAR10797__cv,0.0
MAR10798__mean_flux,0.0
MAR11987__ci_lower,0.0
MAR10796__mean_flux,0.0
MAR11968__mean_flux,0.0
MAR11967__cv,0.0
MAR11967__ci_upper,0.0
MAR11967__ci_lower,0.0
MAR11967__sd_flux,0.0
MAR11967__mean_flux,0.0
MAR11966__cv,0.0
MAR11966__ci_upper,0.0
MAR11966__ci_lower,0.0
MAR11966__sd_flux,0.0
MAR10836__ci_lower,0.0
MAR10816__cv,0.0
MAR10836__cv,0.0
MAR10837__mean_flux,0.0
MAR10837__sd_flux,0.0
MAR10837__ci_lower,0.0
MAR10837__ci_upper,0.0
MAR10837__cv,0.0
MAR10838__mean_flux,0.0
MAR10838__sd_flux,0.0
MAR11966__mean_flux,0.0
MAR11965__cv,0.0
MAR10838__ci_lower,0.0
MAR10836__ci_upper,0.0
MAR11972__sd_flux,0.0
MAR11972__mean_flux,0.0
MAR11971__cv,0.0
MAR11971__ci_upper,0.0
MAR11971__ci_lower,0.0
MAR11971__sd_flux,0.0
MAR11971__mean_flux,0.0
MAR11970__cv,0.0
MAR11970__ci_upper,0.0
MAR10835__cv,0.0
MAR11970__ci_lower,0.0
MAR11968__sd_flux,0.0
MAR11970__sd_flux,0.0
MAR11970__mean_flux,0.0
MAR10836__sd_flux,0.0
MAR11969__cv,0.0
MAR11969__ci_upper,0.0
MAR11969__ci_lower,0.0
MAR11969__sd_flux,0.0
MAR11969__mean_flux,0.0
MAR11968__cv,0.0
MAR11968__ci_upper,0.0
MAR11968__ci_lower,0.0
MAR10836__mean_flux,0.0
MAR11957__mean_flux,0.0
MAR10839__cv,0.0
MAR10840__mean_flux,0.0
MAR10840__sd_flux,0.0
MAR10840__ci_lower,0.0
MAR10840__ci_upper,0.0
MAR10840__cv,0.0
MAR10841__mean_flux,0.0
MAR10841__sd_flux,0.0
MAR10841__ci_lower,0.0
MAR10841__ci_upper,0.0
MAR11965__ci_upper,0.0
MAR10842__mean_flux,0.0
MAR10842__sd_flux,0.0
MAR10842__ci_lower,0.0
MAR10842__ci_upper,0.0
MAR10842__cv,0.0
MAR10843__mean_flux,0.0
MAR10843__sd_flux,0.0
MAR10843__ci_lower,0.0
MAR10843__ci_upper,0.0
MAR10843__cv,0.0
MAR10844__mean_flux,0.0
MAR10841__cv,0.0
MAR11965__ci_lower,0.0
MAR11965__sd_flux,0.0
MAR11965__mean_flux,0.0
MAR11964__cv,0.0
MAR11964__ci_upper,0.0
MAR11964__ci_lower,0.0
MAR11964__sd_flux,0.0
MAR11964__mean_flux,0.0
MAR11962__cv,0.0
MAR11962__ci_upper,0.0
MAR11962__ci_lower,0.0
MAR10839__ci_upper,0.0
MAR11962__mean_flux,0.0
MAR11961__ci_upper,0.0
MAR11960__ci_lower,0.0
MAR11957__cv,0.0
MAR11957__ci_upper,0.0
MAR11957__ci_lower,0.0
MAR11957__sd_flux,0.0
MAR10838__ci_upper,0.0
MAR10838__cv,0.0
MAR10839__mean_flux,0.0
MAR10839__sd_flux,0.0
MAR10839__ci_lower,0.0
MAR11962__sd_flux,0.0
MAR10821__cv,0.0
MAR10822__mean_flux,0.0
MAR10822__sd_flux,0.0
MAR10822__ci_lower,0.0
MAR10822__ci_upper,0.0
MAR10822__cv,0.0
MAR10823__mean_flux,0.0
MAR10823__sd_flux,0.0
MAR10823__ci_lower,0.0
MAR10823__ci_upper,0.0
MAR10823__cv,0.0
MAR10835__ci_upper,0.0
MAR10824__sd_flux,0.0
MAR10824__ci_lower,0.0
MAR10824__ci_upper,0.0
MAR10824__cv,0.0
MAR10825__mean_flux,0.0
MAR10825__sd_flux,0.0
MAR10825__ci_lower,0.0
MAR10825__ci_upper,0.0
MAR10825__cv,0.0
MAR10826__mean_flux,0.0
MAR10826__sd_flux,0.0
MAR10824__mean_flux,0.0
MAR10817__mean_flux,0.0
MAR10817__sd_flux,0.0
MAR10817__ci_lower,0.0
MAR10817__ci_upper,0.0
MAR10817__cv,0.0
MAR10818__mean_flux,0.0
MAR10818__sd_flux,0.0
MAR10818__ci_lower,0.0
MAR10818__ci_upper,0.0
MAR10818__cv,0.0
MAR10819__mean_flux,0.0
MAR10821__ci_upper,0.0
MAR10819__ci_lower,0.0
MAR10819__ci_upper,0.0
MAR10819__cv,0.0
MAR10820__mean_flux,0.0
MAR10820__sd_flux,0.0
MAR10820__ci_lower,0.0
MAR10820__ci_upper,0.0
MAR10820__cv,0.0
MAR10821__mean_flux,0.0
MAR10821__sd_flux,0.0
MAR10821__ci_lower,0.0
MAR10819__sd_flux,0.0
MAR10831__ci_upper,0.0
MAR10831__cv,0.0
MAR10832__mean_flux,0.0
MAR10832__sd_flux,0.0
MAR10832__ci_lower,0.0
MAR10832__ci_upper,0.0
MAR10832__cv,0.0
MAR10833__mean_flux,0.0
MAR10833__sd_flux,0.0
MAR10833__ci_lower,0.0
MAR10833__ci_upper,0.0
MAR10826__ci_lower,0.0
MAR10834__mean_flux,0.0
MAR10834__sd_flux,0.0
MAR10834__ci_lower,0.0
MAR11972__cv,0.0
MAR10834__ci_upper,0.0
MAR10834__cv,0.0
MAR11972__ci_upper,0.0
MAR10835__mean_flux,0.0
MAR10835__sd_flux,0.0
MAR11972__ci_lower,0.0
MAR10835__ci_lower,0.0
MAR10833__cv,0.0
MAR10826__ci_upper,0.0
MAR10826__cv,0.0
MAR10827__mean_flux,0.0
MAR10827__sd_flux,0.0
MAR10827__ci_lower,0.0
MAR10827__ci_upper,0.0
MAR10827__cv,0.0
MAR10828__mean_flux,0.0
MAR10828__sd_flux,0.0
MAR10828__ci_lower,0.0
MAR10828__ci_upper,0.0
MAR10831__ci_lower,0.0
MAR10829__mean_flux,0.0
MAR10829__sd_flux,0.0
MAR10829__ci_lower,0.0
MAR10829__ci_upper,0.0
MAR10829__cv,0.0
MAR10830__mean_flux,0.0
MAR10830__sd_flux,0.0
MAR10830__ci_lower,0.0
MAR10830__ci_upper,0.0
MAR10830__cv,0.0
MAR10831__mean_flux,0.0
MAR10831__sd_flux,0.0
MAR10828__cv,0.0
MAR10927__mean_flux,0.0
MAR10927__sd_flux,0.0
MAR11824__cv,0.0
MAR11824__ci_upper,0.0
MAR11824__ci_lower,0.0
MAR10927__ci_lower,0.0
MAR10927__ci_upper,0.0
MAR11824__sd_flux,0.0
MAR11824__mean_flux,0.0
MAR10927__cv,0.0
MAR10928__mean_flux,0.0
